PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28444712","The urinary microbiome and its contribution to lower urinary tract symptoms; ICI-RS 2015","Drake MJ, Morris N, Apostolidis A, Rahnama'i MS, Marchesi JR.","Neurourol Urodyn. 2017 Apr;36(4):850-853. doi: 10.1002/nau.23006.","Drake MJ","Neurourol Urodyn","2017","2017/04/27","","","10.1002/nau.23006"
"35582294","Effect of a specific Escherichia coli Nissle 1917 strain on minimal/mild hepatic encephalopathy treatment","Manzhalii E, Moyseyenko V, Kondratiuk V, Molochek N, Falalyeyeva T, Kobyliak N.","World J Hepatol. 2022 Mar 27;14(3):634-646. doi: 10.4254/wjh.v14.i3.634.","Manzhalii E","World J Hepatol","2022","2022/05/18","PMC9055191","","10.4254/wjh.v14.i3.634"
"32029033","[Analysis of intestinal patients' flora changes with severe pneumonia based on 16SrDNA sequencing technology]","Zhang X, Yang X, Zhang Z, Lei M, Zhang X, Wang X, Yang X.","Zhonghua Wei Zhong Bing Ji Jiu Yi Xue. 2019 Dec;31(12):1479-1484. doi: 10.3760/cma.j.issn.2095-4352.2019.12.009.","Zhang X","Zhonghua Wei Zhong Bing Ji Jiu Yi Xue","2019","2020/02/08","","","10.3760/cma.j.issn.2095-4352.2019.12.009"
"35192238","The gut commensal bacterium Enterococcus faecalis LX10 contributes to defending against Nosema bombycis infection in Bombyx mori","Zhang X, Feng H, He J, Liang X, Zhang N, Shao Y, Zhang F, Lu X.","Pest Manag Sci. 2022 Feb 22. doi: 10.1002/ps.6846. Online ahead of print.","Zhang X","Pest Manag Sci","2022","2022/02/22","","","10.1002/ps.6846"
"35106734","Chronic Morphine Induces IL-18 in Ileum Myenteric Plexus Neurons Through Mu-opioid Receptor Activation in Cholinergic and VIPergic Neurons","Muchhala KH, Koseli E, Gade AR, Woods K, Minai S, Kang M, McQuiston AR, Dewey WL, Akbarali HI.","J Neuroimmune Pharmacol. 2022 Feb 2. doi: 10.1007/s11481-021-10050-3. Online ahead of print.","Muchhala KH","J Neuroimmune Pharmacol","2022","2022/02/02","","","10.1007/s11481-021-10050-3"
"27208127","Cardiolipins Act as a Selective Barrier to Toll-Like Receptor 4 Activation in the Intestine","Coats SR, Hashim A, Paramonov NA, To TT, Curtis MA, Darveau RP.","Appl Environ Microbiol. 2016 Jun 30;82(14):4264-78. doi: 10.1128/AEM.00463-16. Print 2016 Jul 15.","Coats SR","Appl Environ Microbiol","2016","2016/05/22","PMC4959216","","10.1128/AEM.00463-16"
"23437379","Transient shifts in bacterial communities associated with the temperate gorgonian Paramuricea clavata in the Northwestern Mediterranean Sea","La Rivière M, Roumagnac M, Garrabou J, Bally M.","PLoS One. 2013;8(2):e57385. doi: 10.1371/journal.pone.0057385. Epub 2013 Feb 20.","La Rivière M","PLoS One","2013","2013/02/26","PMC3577713","","10.1371/journal.pone.0057385"
"34563609","Milk replacer supplementation in early life optimizes the development of intestinal microbes in goats","Wang Y, Yang Y, Zhang Y, Kulyar MF, Waqas M, Han Z, Jiang X.","Microb Pathog. 2021 Dec;161(Pt A):105210. doi: 10.1016/j.micpath.2021.105210. Epub 2021 Sep 24.","Wang Y","Microb Pathog","2021","2021/09/26","","","10.1016/j.micpath.2021.105210"
"32555651","Neighboring plants divergently modulate effects of loss-of-function in maize mycorrhizal phosphate uptake on host physiology and root fungal microbiota","Fabiańska I, Pesch L, Koebke E, Gerlach N, Bucher M.","PLoS One. 2020 Jun 17;15(6):e0232633. doi: 10.1371/journal.pone.0232633. eCollection 2020.","Fabiańska I","PLoS One","2020","2020/06/20","PMC7299352","","10.1371/journal.pone.0232633"
"27765751","Decoding the vasoregulatory activities of bile acid-activated receptors in systemic and portal circulation: role of gaseous mediators","Fiorucci S, Zampella A, Cirino G, Bucci M, Distrutti E.","Am J Physiol Heart Circ Physiol. 2017 Jan 1;312(1):H21-H32. doi: 10.1152/ajpheart.00577.2016. Epub 2016 Oct 7.","Fiorucci S","Am J Physiol Heart Circ Physiol","2017","2016/10/22","","","10.1152/ajpheart.00577.2016"
"25490201","Transcriptomic immune response of the cotton stainer Dysdercus fasciatus to experimental elimination of vitamin-supplementing intestinal symbionts","Bauer E, Salem H, Marz M, Vogel H, Kaltenpoth M.","PLoS One. 2014 Dec 9;9(12):e114865. doi: 10.1371/journal.pone.0114865. eCollection 2014.","Bauer E","PLoS One","2014","2014/12/10","PMC4260922","","10.1371/journal.pone.0114865"
"33421678","The heart microbiome of insectivorous bats from Central and South Eastern Europe","Corduneanu A, Mihalca AD, Sándor AD, Hornok S, Malmberg M, Viso NP, Bongcam-Rudloff E.","Comp Immunol Microbiol Infect Dis. 2021 Apr;75:101605. doi: 10.1016/j.cimid.2020.101605. Epub 2021 Jan 7.","Corduneanu A","Comp Immunol Microbiol Infect Dis","2021","2021/01/09","","","10.1016/j.cimid.2020.101605"
"27854317","Modulating the Gut Micro-Environment in the Treatment of Intestinal Parasites","Vitetta L, Saltzman ET, Nikov T, Ibrahim I, Hall S.","J Clin Med. 2016 Nov 16;5(11):102. doi: 10.3390/jcm5110102.","Vitetta L","J Clin Med","2016","2016/11/18","PMC5126799","","10.3390/jcm5110102"
"35238079","The intraruminal redox potential is stabilised by opposing influences during fermentation","Rietmann SJ, Gäbel G, Dengler F.","J Anim Physiol Anim Nutr (Berl). 2022 Mar 2. doi: 10.1111/jpn.13697. Online ahead of print.","Rietmann SJ","J Anim Physiol Anim Nutr (Berl)","2022","2022/03/03","","","10.1111/jpn.13697"
"30794924","The effect of probiotic and synbiotic supplementation on biomarkers of inflammation and oxidative stress in diabetic patients: A systematic review and meta-analysis of randomized controlled trials","Zheng HJ, Guo J, Jia Q, Huang YS, Huang WJ, Zhang W, Zhang F, Liu WJ, Wang Y.","Pharmacol Res. 2019 Apr;142:303-313. doi: 10.1016/j.phrs.2019.02.016. Epub 2019 Feb 19.","Zheng HJ","Pharmacol Res","2019","2019/02/23","","","10.1016/j.phrs.2019.02.016"
"30558358","A Systematic Review, Meta-Analysis, and Meta-Regression Evaluating the Efficacy and Mechanisms of Action of Probiotics and Synbiotics in the Prevention of Surgical Site Infections and Surgery-Related Complications","Skonieczna-Żydecka K, Kaczmarczyk M, Łoniewski I, Lara LF, Koulaouzidis A, Misera A, Maciejewska D, Marlicz W.","J Clin Med. 2018 Dec 16;7(12):556. doi: 10.3390/jcm7120556.","Skonieczna-Żydecka K","J Clin Med","2018","2018/12/19","PMC6307089","","10.3390/jcm7120556"
"35166563","Phenotypic and Genomic Diversification in Complex Carbohydrate-Degrading Human Gut Bacteria","Pudlo NA, Urs K, Crawford R, Pirani A, Atherly T, Jimenez R, Terrapon N, Henrissat B, Peterson D, Ziemer C, Snitkin E, Martens EC.","mSystems. 2022 Feb 22;7(1):e0094721. doi: 10.1128/msystems.00947-21. Epub 2022 Feb 15.","Pudlo NA","mSystems","2022","2022/02/15","PMC8845570","","10.1128/msystems.00947-21"
"32984355","Heterogeneity of CD4(+)CD25(+)Foxp3(+)Treg TCR β CDR3 Repertoire Based on the Differences of Symbiotic Microorganisms in the Gut of Mice","Li J, Xue H, Ma Q, He X, Ma L, Shi B, Sun S, Yao X.","Front Cell Dev Biol. 2020 Sep 1;8:576445. doi: 10.3389/fcell.2020.576445. eCollection 2020.","Li J","Front Cell Dev Biol","2020","2020/09/28","PMC7490519","","10.3389/fcell.2020.576445"
"32846637","The distinct microbial community in Aurelia coerulea polyps versus medusae and its dynamics after exposure to (60)Co-γ radiation","Chen X, Li X, Xu Z, Liu Q, Peng Z, Zhu Y, Hong J, Lu W, Cui J, Xiao L.","Environ Res. 2020 Sep;188:109843. doi: 10.1016/j.envres.2020.109843. Epub 2020 Jun 26.","Chen X","Environ Res","2020","2020/08/28","","","10.1016/j.envres.2020.109843"
"30072970","Increased Numbers of Culturable Inhibitory Bacterial Taxa May Mitigate the Effects of Batrachochytrium dendrobatidis in Australian Wet Tropics Frogs","Bell SC, Garland S, Alford RA.","Front Microbiol. 2018 Jul 18;9:1604. doi: 10.3389/fmicb.2018.01604. eCollection 2018.","Bell SC","Front Microbiol","2018","2018/08/04","PMC6058028","","10.3389/fmicb.2018.01604"
"29490697","""Candidatus Paraporphyromonas polyenzymogenes"" encodes multi-modular cellulases linked to the type IX secretion system","Naas AE, Solden LM, Norbeck AD, Brewer H, Hagen LH, Heggenes IM, McHardy AC, Mackie RI, Paša-Tolić L, Arntzen MØ, Eijsink VGH, Koropatkin NM, Hess M, Wrighton KC, Pope PB.","Microbiome. 2018 Mar 1;6(1):44. doi: 10.1186/s40168-018-0421-8.","Naas AE","Microbiome","2018","2018/03/02","PMC5831590","","10.1186/s40168-018-0421-8"
"35404117","A Putative Lipoprotein Mediates Cell-Cell Contact for Type VI Secretion System-Dependent Killing of Specific Competitors","Speare L, Woo M, Dunn AK, Septer AN.","mBio. 2022 Apr 26;13(2):e0308521. doi: 10.1128/mbio.03085-21. Epub 2022 Apr 11.","Speare L","mBio","2022","2022/04/11","PMC9040878","","10.1128/mbio.03085-21"
"31182035","Genomic erosion and extensive horizontal gene transfer in gut-associated Acetobacteraceae","Brown BP, Wernegreen JJ.","BMC Genomics. 2019 Jun 10;20(1):472. doi: 10.1186/s12864-019-5844-5.","Brown BP","BMC Genomics","2019","2019/06/12","PMC6558740","","10.1186/s12864-019-5844-5"
"34394379","Probiotics as a New Regulator for Bone Health: A Systematic Review and Meta-Analysis","Malmir H, Ejtahed HS, Soroush AR, Mortazavian AM, Fahimfar N, Ostovar A, Esmaillzadeh A, Larijani B, Hasani-Ranjbar S.","Evid Based Complement Alternat Med. 2021 Aug 2;2021:3582989. doi: 10.1155/2021/3582989. eCollection 2021.","Malmir H","Evid Based Complement Alternat Med","2021","2021/08/16","PMC8355998","","10.1155/2021/3582989"
"31781068","Root-Colonizing Endophytic Fungi of the Dominant Grass Stipa krylovii From a Mongolian Steppe Grassland","Knapp DG, Imrefi I, Boldpurev E, Csíkos S, Akhmetova G, Berek-Nagy PJ, Otgonsuren B, Kovács GM.","Front Microbiol. 2019 Nov 12;10:2565. doi: 10.3389/fmicb.2019.02565. eCollection 2019.","Knapp DG","Front Microbiol","2019","2019/11/30","PMC6861457","","10.3389/fmicb.2019.02565"
"29163379","Medfly Gut Microbiota and Enhancement of the Sterile Insect Technique: Similarities and Differences of Klebsiella oxytoca and Enterobacter sp. AA26 Probiotics during the Larval and Adult Stages of the VIENNA 8(D53+) Genetic Sexing Strain","Kyritsis GA, Augustinos AA, Cáceres C, Bourtzis K.","Front Microbiol. 2017 Oct 27;8:2064. doi: 10.3389/fmicb.2017.02064. eCollection 2017.","Kyritsis GA","Front Microbiol","2017","2017/11/23","PMC5663728","","10.3389/fmicb.2017.02064"
"27065959","Comparative Genomic Analysis Reveals a Diverse Repertoire of Genes Involved in Prokaryote-Eukaryote Interactions within the Pseudovibrio Genus","Romano S, Fernàndez-Guerra A, Reen FJ, Glöckner FO, Crowley SP, O'Sullivan O, Cotter PD, Adams C, Dobson AD, O'Gara F.","Front Microbiol. 2016 Mar 30;7:387. doi: 10.3389/fmicb.2016.00387. eCollection 2016.","Romano S","Front Microbiol","2016","2016/04/12","PMC4811931","","10.3389/fmicb.2016.00387"
"34006656","Intervening in Symbiotic Cross-Kingdom Biofilm Interactions: a Binding Mechanism-Based Nonmicrobicidal Approach","Kim HE, Dhall A, Liu Y, Bawazir M, Koo H, Hwang G.","mBio. 2021 May 18;12(3):e00651-21. doi: 10.1128/mBio.00651-21.","Kim HE","mBio","2021","2021/05/19","PMC8262967","","10.1128/mBio.00651-21"
"33071999","Nodule and Root Zone Microbiota of Salt-Tolerant Wild Soybean in Coastal Sand and Saline-Alkali Soil","Yang Y, Liu L, Singh RP, Meng C, Ma S, Jing C, Li Y, Zhang C.","Front Microbiol. 2020 Sep 22;11:2178. doi: 10.3389/fmicb.2020.523142. eCollection 2020.","Yang Y","Front Microbiol","2020","2020/10/19","PMC7536311","","10.3389/fmicb.2020.523142"
"29119317","Prodigiosin, Violacein, and Volatile Organic Compounds Produced by Widespread Cutaneous Bacteria of Amphibians Can Inhibit Two Batrachochytrium Fungal Pathogens","Woodhams DC, LaBumbard BC, Barnhart KL, Becker MH, Bletz MC, Escobar LA, Flechas SV, Forman ME, Iannetta AA, Joyce MD, Rabemananjara F, Gratwicke B, Vences M, Minbiole KPC.","Microb Ecol. 2018 May;75(4):1049-1062. doi: 10.1007/s00248-017-1095-7. Epub 2017 Nov 9.","Woodhams DC","Microb Ecol","2018","2017/11/10","","","10.1007/s00248-017-1095-7"
"34731216","Effects of growth promoting microorganisms on tomato seedlings growing in different media conditions","Pokluda R, Ragasová L, Jurica M, Kalisz A, Komorowska M, Niemiec M, Sekara A.","PLoS One. 2021 Nov 3;16(11):e0259380. doi: 10.1371/journal.pone.0259380. eCollection 2021.","Pokluda R","PLoS One","2021","2021/11/03","PMC8565787","","10.1371/journal.pone.0259380"
"27142817","Xylan degradation by the human gut Bacteroides xylanisolvens XB1A(T) involves two distinct gene clusters that are linked at the transcriptional level","Despres J, Forano E, Lepercq P, Comtet-Marre S, Jubelin G, Chambon C, Yeoman CJ, Berg Miller ME, Fields CJ, Martens E, Terrapon N, Henrissat B, White BA, Mosoni P.","BMC Genomics. 2016 May 4;17:326. doi: 10.1186/s12864-016-2680-8.","Despres J","BMC Genomics","2016","2016/05/05","PMC4855328","","10.1186/s12864-016-2680-8"
"34742306","Long-term dynamics of the human oral microbiome during clinical disease progression","Duran-Pinedo A, Solbiati J, Teles F, Teles R, Zang Y, Frias-Lopez J.","BMC Biol. 2021 Nov 6;19(1):240. doi: 10.1186/s12915-021-01169-z.","Duran-Pinedo A","BMC Biol","2021","2021/11/07","PMC8572441","","10.1186/s12915-021-01169-z"
"30622429","Gut Microbiome Dysbiosis and Immunometabolism: New Frontiers for Treatment of Metabolic Diseases","Belizário JE, Faintuch J, Garay-Malpartida M.","Mediators Inflamm. 2018 Dec 9;2018:2037838. doi: 10.1155/2018/2037838. eCollection 2018.","Belizário JE","Mediators Inflamm","2018","2019/01/10","PMC6304917","","10.1155/2018/2037838"
"26674802","Effect of Quorum Sensing by Staphylococcus epidermidis on the Attraction Response of Female Adult Yellow Fever Mosquitoes, Aedes aegypti aegypti (Linnaeus) (Diptera: Culicidae), to a Blood-Feeding Source","Zhang X, Crippen TL, Coates CJ, Wood TK, Tomberlin JK.","PLoS One. 2015 Dec 16;10(12):e0143950. doi: 10.1371/journal.pone.0143950. eCollection 2015.","Zhang X","PLoS One","2015","2015/12/18","PMC4682952","","10.1371/journal.pone.0143950"
"34754961","Dietary supplementation with inulin improves lactation performance and serum lipids by regulating the rumen microbiome and metabolome in dairy cows","Wang Y, Nan X, Zhao Y, Jiang L, Wang H, Hua D, Zhang F, Wang Y, Liu J, Yao J, Xiong B.","Anim Nutr. 2021 Dec;7(4):1189-1204. doi: 10.1016/j.aninu.2021.09.007. Epub 2021 Oct 12.","Wang Y","Anim Nutr","2021","2021/11/10","PMC8556608","","10.1016/j.aninu.2021.09.007"
"31826972","Gut Microbiomes of the Eastern Oyster (Crassostrea virginica) and the Blue Mussel (Mytilus edulis): Temporal Variation and the Influence of Marine Aggregate-Associated Microbial Communities","Pierce ML, Ward JE.","mSphere. 2019 Dec 11;4(6):e00730-19. doi: 10.1128/mSphere.00730-19.","Pierce ML","mSphere","2019","2019/12/13","PMC6908423","","10.1128/mSphere.00730-19"
"34517753","Bacteroidetocins Target the Essential Outer Membrane Protein BamA of Bacteroidales Symbionts and Pathogens","Matano LM, Coyne MJ, García-Bayona L, Comstock LE.","mBio. 2021 Oct 26;12(5):e0228521. doi: 10.1128/mBio.02285-21. Epub 2021 Sep 14.","Matano LM","mBio","2021","2021/09/14","PMC8546649","","10.1128/mBio.02285-21"
"33975964","MicroRNA-Mediated Regulation of Initial Host Responses in a Symbiotic Organ","Moriano-Gutierrez S, Ruby EG, McFall-Ngai MJ.","mSystems. 2021 May 11;6(3):e00081-21. doi: 10.1128/mSystems.00081-21.","Moriano-Gutierrez S","mSystems","2021","2021/05/12","PMC8125070","","10.1128/mSystems.00081-21"
"34232724","Complexity and Local Specificity of the Virome Associated with Tospovirus-Transmitting Thrips Species","Chiapello M, Bosco L, Ciuffo M, Ottati S, Salem N, Rosa C, Tavella L, Turina M.","J Virol. 2021 Oct 13;95(21):e0059721. doi: 10.1128/JVI.00597-21. Epub 2021 Jul 7.","Chiapello M","J Virol","2021","2021/07/07","PMC8513489","","10.1128/JVI.00597-21"
"33937616","Long-term Diet Quality and Gut Microbiome Functionality: A Prospective, Shotgun Metagenomic Study among Urban Chinese Adults","Yu D, Yang Y, Long J, Xu W, Cai Q, Wu J, Cai H, Zheng W, Shu XO.","Curr Dev Nutr. 2021 Apr 2;5(4):nzab026. doi: 10.1093/cdn/nzab026. eCollection 2021 Apr.","Yu D","Curr Dev Nutr","2021","2021/05/03","PMC8068758","","10.1093/cdn/nzab026"
"32934088","Bacteria Contribute to Plant Secondary Compound Degradation in a Generalist Herbivore System","Francoeur CB, Khadempour L, Moreira-Soto RD, Gotting K, Book AJ, Pinto-Tomás AA, Keefover-Ring K, Currie CR.","mBio. 2020 Sep 15;11(5):e02146-20. doi: 10.1128/mBio.02146-20.","Francoeur CB","mBio","2020","2020/09/16","PMC7492740","","10.1128/mBio.02146-20"
"35293806","Positive Interventional Effect of Engineered Butyrate-Producing Bacteria on Metabolic Disorders and Intestinal Flora Disruption in Obese Mice","Wang L, Cheng X, Bai L, Gao M, Kang G, Cao X, Huang H.","Microbiol Spectr. 2022 Apr 27;10(2):e0114721. doi: 10.1128/spectrum.01147-21. Epub 2022 Mar 16.","Wang L","Microbiol Spectr","2022","2022/03/16","PMC9045090","","10.1128/spectrum.01147-21"
"30744677","Metaproteomics reveals persistent and phylum-redundant metabolic functional stability in adult human gut microbiomes of Crohn's remission patients despite temporal variations in microbial taxa, genomes, and proteomes","Blakeley-Ruiz JA, Erickson AR, Cantarel BL, Xiong W, Adams R, Jansson JK, Fraser CM, Hettich RL.","Microbiome. 2019 Feb 11;7(1):18. doi: 10.1186/s40168-019-0631-8.","Blakeley-Ruiz JA","Microbiome","2019","2019/02/13","PMC6371617","","10.1186/s40168-019-0631-8"
"28478826","Novel aspects of defensins' involvement in virus-induced autoimmunity in the central nervous system","Kazakos EI, Kountouras J, Polyzos SA, Deretzi G.","Med Hypotheses. 2017 May;102:33-36. doi: 10.1016/j.mehy.2017.02.020. Epub 2017 Mar 6.","Kazakos EI","Med Hypotheses","2017","2017/05/09","","","10.1016/j.mehy.2017.02.020"
"32254021","The skin microbiome facilitates adaptive tetrodotoxin production in poisonous newts","Vaelli PM, Theis KR, Williams JE, O'Connell LA, Foster JA, Eisthen HL.","Elife. 2020 Apr 7;9:e53898. doi: 10.7554/eLife.53898.","Vaelli PM","Elife","2020","2020/04/08","PMC7138609","","10.7554/eLife.53898"
"34309404","First Report of Enterobacter cloacae Causing Bulb Decay on Garlic in China","Li E, Tian X, Zhao R, Wang Y, Wang G.","Plant Dis. 2021 Jul 26. doi: 10.1094/PDIS-05-21-0972-PDN. Online ahead of print.","Li E","Plant Dis","2021","2021/07/26","","","10.1094/PDIS-05-21-0972-PDN"
"31286804","New insights into the interplay between autophagy, gut microbiota and inflammatory responses in IBD","Larabi A, Barnich N, Nguyen HTT.","Autophagy. 2020 Jan;16(1):38-51. doi: 10.1080/15548627.2019.1635384. Epub 2019 Jul 9.","Larabi A","Autophagy","2020","2019/07/10","PMC6984609","","10.1080/15548627.2019.1635384"
"33965906","[Significance and effects of prenatal and postnatal microbiome in the period of early individual development and options for interventional treatment]","Fülöp V, Demeter J, Cseh Á.","Orv Hetil. 2021 May 9;162(19):731-740. doi: 10.1556/650.2021.32082.","Fülöp V","Orv Hetil","2021","2021/05/09","","","10.1556/650.2021.32082"
