PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26592923","Recovering function and surviving treatments are primary motivators for health behavior change in patients with head and neck cancer: Qualitative focus group study","Henry M, Bdira A, Cherba M, Lambert S, Carnevale FA, MacDonald C, Hier M, Zeitouni A, Kost K, Mlynarek A, Black M, Rosberger Z, Frenkiel S.","Palliat Support Care. 2016 Aug;14(4):364-75. doi: 10.1017/S1478951515001005. Epub 2015 Nov 23.","Henry M","Palliat Support Care","2016","2015/11/24","","","10.1017/S1478951515001005"
"25747985","Pharmacological characterization of [trans-5'-(4-amino-7,7-dimethyl-2-trifluoromethyl-7H-pyrimido[4,5-b][1,4]oxazin-6-yl)-2',3'-dihydrospiro(cyclohexane-1,1'-inden)-4-yl]acetic acid monobenzenesulfonate (JTT-553), a novel acyl CoA:diacylglycerol transferase (DGAT) 1 inhibitor","Tomimoto D, Okuma C, Ishii Y, Akiyama Y, Ohta T, Kakutani M, Ohkuma Y, Ogawa N.","Biol Pharm Bull. 2015;38(2):263-9. doi: 10.1248/bpb.b14-00655.","Tomimoto D","Biol Pharm Bull","2015","2015/03/10","","","10.1248/bpb.b14-00655"
"25175177","The angiotensin-converting enzyme 2/angiotensin (1-7)/Mas axis protects the function of pancreatic β cells by improving the function of islet microvascular endothelial cells","Lu CL, Wang Y, Yuan L, Li Y, Li XY.","Int J Mol Med. 2014 Nov;34(5):1293-300. doi: 10.3892/ijmm.2014.1917. Epub 2014 Aug 28.","Lu CL","Int J Mol Med","2014","2014/09/02","","","10.3892/ijmm.2014.1917"
"25011384","Effects of weight management by exercise modes on markers of subclinical atherosclerosis and cardiometabolic profile among women with abdominal obesity: a randomized controlled trial","Choo J, Lee J, Cho JH, Burke LE, Sekikawa A, Jae SY.","BMC Cardiovasc Disord. 2014 Jul 10;14:82. doi: 10.1186/1471-2261-14-82.","Choo J","BMC Cardiovasc Disord","2014","2014/07/12","PMC4105524","","10.1186/1471-2261-14-82"
"23825686","Transgenic increase in N-3/n-6 Fatty Acid ratio reduces maternal obesity-associated inflammation and limits adverse developmental programming in mice","Heerwagen MJ, Stewart MS, de la Houssaye BA, Janssen RC, Friedman JE.","PLoS One. 2013 Jun 25;8(6):e67791. doi: 10.1371/journal.pone.0067791. Print 2013.","Heerwagen MJ","PLoS One","2013","2013/07/05","PMC3692451","","10.1371/journal.pone.0067791"
"35554157","A Novel PKCβ Inhibitor More Potent than Ruboxistaurin: Potential Therapeutic Tool for Obesity and Fatty Liver Disease","Mehta KD.","FASEB J. 2022 May;36 Suppl 1. doi: 10.1096/fasebj.2022.36.S1.R1984.","Mehta KD","FASEB J","2022","2022/05/13","","","10.1096/fasebj.2022.36.S1.R1984"
"34140958","Propionic Acid Rescues High-Fat Diet Enhanced Immunopathology in Autoimmunity via Effects on Th17 Responses","Haase S, Mäurer J, Duscha A, Lee DH, Balogh A, Gold R, Müller DN, Haghikia A, Linker RA.","Front Immunol. 2021 Jun 1;12:701626. doi: 10.3389/fimmu.2021.701626. eCollection 2021.","Haase S","Front Immunol","2021","2021/06/18","PMC8204048","","10.3389/fimmu.2021.701626"
"33902193","[Phosphonate inhibits steatosis and lobular inflammation of non-alcoholic steatohepatitis through depleting macrophages]","Shi LL, Bian ZL, Yao DF, Yao M, Shao JG.","Zhonghua Gan Zang Bing Za Zhi. 2021 Mar 20;29(3):253-258. doi: 10.3760/cma.j.cn501113-20191024-00394.","Shi LL","Zhonghua Gan Zang Bing Za Zhi","2021","2021/04/26","","","10.3760/cma.j.cn501113-20191024-00394"
"33391256","microRNA-155 Is Decreased During Atherosclerosis Regression and Is Increased in Urinary Extracellular Vesicles During Atherosclerosis Progression","Fitzsimons S, Oggero S, Bruen R, McCarthy C, Strowitzki MJ, Mahon NG, Ryan N, Brennan EP, Barry M, Perretti M, Belton O.","Front Immunol. 2020 Dec 17;11:576516. doi: 10.3389/fimmu.2020.576516. eCollection 2020.","Fitzsimons S","Front Immunol","2020","2021/01/04","PMC7773661","","10.3389/fimmu.2020.576516"
"33188008","Real-world Observational Study on Patient Outcomes in Diabetes (RESPOND): study design and baseline characteristics of patients with type 2 diabetes newly initiating oral antidiabetic drug monotherapy in Japan","Yabe D, Higashiyama H, Kadowaki T, Origasa H, Shimomura I, Watada H, Tobe K, Iglay K, Tokita S, Seino Y.","BMJ Open Diabetes Res Care. 2020 Nov;8(2):e001361. doi: 10.1136/bmjdrc-2020-001361.","Yabe D","BMJ Open Diabetes Res Care","2020","2020/11/14","PMC7668298","","10.1136/bmjdrc-2020-001361"
"31760070","Inhibition of receptor-interacting protein kinase 1 improves experimental non-alcoholic fatty liver disease","Majdi A, Aoudjehane L, Ratziu V, Islam T, Afonso MB, Conti F, Mestiri T, Lagouge M, Foufelle F, Ballenghien F, Ledent T, Moldes M, Cadoret A, Fouassier L, Delaunay JL, Aït-Slimane T, Courtois G, Fève B, Scatton O, Prip-Buus C, Rodrigues CMP, Housset C, Gautheron J.","J Hepatol. 2020 Apr;72(4):627-635. doi: 10.1016/j.jhep.2019.11.008. Epub 2019 Nov 21.","Majdi A","J Hepatol","2020","2019/11/25","","","10.1016/j.jhep.2019.11.008"
"30987673","Siah2 modulates sex-dependent metabolic and inflammatory responses in adipose tissue to a high-fat diet challenge","Ghosh S, Taylor JL, Mendoza TM, Dang T, Burk DH, Yu Y, Kilroy G, Floyd ZE.","Biol Sex Differ. 2019 Apr 15;10(1):19. doi: 10.1186/s13293-019-0233-y.","Ghosh S","Biol Sex Differ","2019","2019/04/17","PMC6466809","","10.1186/s13293-019-0233-y"
"30316865","Targeting hepatic miR-221/222 for therapeutic intervention of nonalcoholic steatohepatitis in mice","Jiang X, Jiang L, Shan A, Su Y, Cheng Y, Song D, Ji H, Ning G, Wang W, Cao Y.","EBioMedicine. 2018 Nov;37:307-321. doi: 10.1016/j.ebiom.2018.09.051. Epub 2018 Oct 10.","Jiang X","EBioMedicine","2018","2018/10/15","PMC6284352","","10.1016/j.ebiom.2018.09.051"
"30187484","Comparative study of IDDSI flow test and line-spread test of thickened water prepared with different dysphagia thickeners","Kim YH, Jeong GY, Yoo B.","J Texture Stud. 2018 Dec;49(6):653-658. doi: 10.1111/jtxs.12360. Epub 2018 Sep 21.","Kim YH","J Texture Stud","2018","2018/09/07","","","10.1111/jtxs.12360"
"28893921","Randomized, Controlled Trial of the Effect of Dietary Potassium Restriction on Nerve Function in CKD","Arnold R, Pianta TJ, Pussell BA, Kirby A, O'Brien K, Sullivan K, Holyday M, Cormack C, Kiernan MC, Krishnan AV.","Clin J Am Soc Nephrol. 2017 Oct 6;12(10):1569-1577. doi: 10.2215/CJN.00670117. Epub 2017 Sep 11.","Arnold R","Clin J Am Soc Nephrol","2017","2017/09/13","PMC5628705","","10.2215/CJN.00670117"
"25767521","Nutritional status, glycemic control and its associated risk factors among a sample of type 2 diabetic individuals, a pilot study","Firouzi S, Barakatun-Nisak MY, Azmi KN.","J Res Med Sci. 2015 Jan;20(1):40-6.","Firouzi S","J Res Med Sci","2015","2015/03/14","PMC4354064","",""
"25349949","Depression in Chinese patients with type 2 diabetes: associations with hyperglycemia, hypoglycemia, and poor treatment adherence","Zhang Y, Ting RZ, Yang W, Jia W, Li W, Ji L, Guo X, Kong AP, Wing YK, Luk AO, Sartorius N, Morisky DE, Oldenburg B, Weng J, Chan JC; China Depression in Chinese Patients with Type 2 Diabetes (DD2) Study Group.","J Diabetes. 2015 Nov;7(6):800-8. doi: 10.1111/1753-0407.12238. Epub 2015 Feb 19.","Zhang Y","J Diabetes","2015","2014/10/29","PMC4964948","","10.1111/1753-0407.12238"
"34926462","Exploring the Mechanism of Action of Canmei Formula Against Colorectal Adenoma Through Multi-Omics Technique","Guo C, Liu X, Xu Y, Han X, Xie R, Meng X, Li Y, Chen T, Cheng Z, Fu X.","Front Cell Dev Biol. 2021 Nov 29;9:778826. doi: 10.3389/fcell.2021.778826. eCollection 2021.","Guo C","Front Cell Dev Biol","2021","2021/12/20","PMC8672438","","10.3389/fcell.2021.778826"
"33505505","A Study on the Therapeutic Efficacy of San Zi Yang Qin Decoction for Non-Alcoholic Fatty Liver Disease and the Underlying Mechanism Based on Network Pharmacology","Li Y, Liu Y, Yang M, Wang Q, Zheng Y, Xu J, Zheng P, Song H.","Evid Based Complement Alternat Med. 2021 Jan 8;2021:8819245. doi: 10.1155/2021/8819245. eCollection 2021.","Li Y","Evid Based Complement Alternat Med","2021","2021/01/28","PMC7810527","","10.1155/2021/8819245"
"28580278","FGF21 does not require adipocyte AMP-activated protein kinase (AMPK) or the phosphorylation of acetyl-CoA carboxylase (ACC) to mediate improvements in whole-body glucose homeostasis","Mottillo EP, Desjardins EM, Fritzen AM, Zou VZ, Crane JD, Yabut JM, Kiens B, Erion DM, Lanba A, Granneman JG, Talukdar S, Steinberg GR.","Mol Metab. 2017 Apr 5;6(6):471-481. doi: 10.1016/j.molmet.2017.04.001. eCollection 2017 Jun.","Mottillo EP","Mol Metab","2017","2017/06/06","PMC5444097","","10.1016/j.molmet.2017.04.001"
"34192599","Study on the experimental verification and regulatory mechanism of Rougui-Ganjiang herb-pair for the actions of thermogenesis in brown adipose tissue based on network pharmacology","Liu X, Gao YP, Shen ZX, Qu YY, Liu WW, Yao D, Xing B, Xu ZH, Li X, Zhao QC.","J Ethnopharmacol. 2021 Oct 28;279:114378. doi: 10.1016/j.jep.2021.114378. Epub 2021 Jun 27.","Liu X","J Ethnopharmacol","2021","2021/06/30","","","10.1016/j.jep.2021.114378"
"26300958","Crude triterpenoid saponins from Ilex latifolia (Da Ye Dong Qing) ameliorate lipid accumulation by inhibiting SREBP expression via activation of AMPK in a non-alcoholic fatty liver disease model","Feng RB, Fan CL, Liu Q, Liu Z, Zhang W, Li YL, Tang W, Wang Y, Li MM, Ye WC.","Chin Med. 2015 Aug 20;10:23. doi: 10.1186/s13020-015-0054-9. eCollection 2015.","Feng RB","Chin Med","2015","2015/08/25","PMC4544818","","10.1186/s13020-015-0054-9"
"26310192","Who Uses the Internet as a Source of Nutrition and Dietary Information? An Australian Population Perspective","Pollard CM, Pulker CE, Meng X, Kerr DA, Scott JA.","J Med Internet Res. 2015 Aug 26;17(8):e209. doi: 10.2196/jmir.4548.","Pollard CM","J Med Internet Res","2015","2015/08/28","PMC4642382","","10.2196/jmir.4548"
"35307982","Roles of nutrition in muscle health of community-dwelling older adults: evidence-based expert consensus from Asian Working Group for Sarcopenia","Chen LK, Arai H, Assantachai P, Akishita M, Chew STH, Dumlao LC, Duque G, Woo J.","J Cachexia Sarcopenia Muscle. 2022 Mar 20. doi: 10.1002/jcsm.12981. Online ahead of print.","Chen LK","J Cachexia Sarcopenia Muscle","2022","2022/03/21","","","10.1002/jcsm.12981"
"35126150","Deciphering the Effective Constituents and Mechanisms of Portulaca oleracea L. for Treating NASH via Integrating Bioinformatics Analysis and Experimental Pharmacology","He X, Hu Y, Liu W, Zhu G, Zhang R, You J, Shao Y, Li Y, Zhang Z, Cui J, He Y, Ge G, Yang H.","Front Pharmacol. 2022 Jan 19;12:818227. doi: 10.3389/fphar.2021.818227. eCollection 2021.","He X","Front Pharmacol","2022","2022/02/07","PMC8807659","","10.3389/fphar.2021.818227"
"34759279","Swiprosin-1 deficiency in macrophages alleviated atherogenesis","Tong LC, Wang ZB, Zhang JQ, Wang Y, Liu WY, Yin H, Li JC, Su DF, Cao YB, Zhang LC, Li L.","Cell Death Discov. 2021 Nov 10;7(1):344. doi: 10.1038/s41420-021-00739-y.","Tong LC","Cell Death Discov","2021","2021/11/11","PMC8580969","","10.1038/s41420-021-00739-y"
"34727754","Predicting cardiovascular risk using a novel risk score in young and middle-age adults with HIV: associations with biomarkers and carotid atherosclerotic plaque","Rodriguez VJ, Abbamonte JM, Parrish MS, Jones DL, Weiss S, Pallikkuth S, Toborek M, Alcaide ML, Jayaweera D, Pahwa S, Rundek T, Hurwitz BE, Kumar M.","Int J STD AIDS. 2022 Feb;33(2):144-155. doi: 10.1177/09564624211050335. Epub 2021 Nov 2.","Rodriguez VJ","Int J STD AIDS","2022","2021/11/03","","","10.1177/09564624211050335"
"34638601","Growth Factors, PI3K/AKT/mTOR and MAPK Signaling Pathways in Colorectal Cancer Pathogenesis: Where Are We Now?","Stefani C, Miricescu D, Stanescu-Spinu II, Nica RI, Greabu M, Totan AR, Jinga M.","Int J Mol Sci. 2021 Sep 23;22(19):10260. doi: 10.3390/ijms221910260.","Stefani C","Int J Mol Sci","2021","2021/10/13","PMC8508474","","10.3390/ijms221910260"
"34555423","Inhibition of ATG3 ameliorates liver steatosis by increasing mitochondrial function","da Silva Lima N, Fondevila MF, Nóvoa E, Buqué X, Mercado-Gómez M, Gallet S, González-Rellan MJ, Fernandez U, Loyens A, Garcia-Vence M, Chantada-Vazquez MDP, Bravo SB, Marañon P, Senra A, Escudero A, Leiva M, Guallar D, Fidalgo M, Gomes P, Claret M, Sabio G, Varela-Rey M, Delgado TC, Montero-Vallejo R, Ampuero J, López M, Diéguez C, Herrero L, Serra D, Schwaninger M, Prevot V, Gallego-Duran R, Romero-Gomez M, Iruzubieta P, Crespo J, Martinez-Chantar ML, Garcia-Monzon C, Gonzalez-Rodriguez A, Aspichueta P, Nogueiras R.","J Hepatol. 2022 Jan;76(1):11-24. doi: 10.1016/j.jhep.2021.09.008. Epub 2021 Sep 21.","da Silva Lima N","J Hepatol","2022","2021/09/23","","","10.1016/j.jhep.2021.09.008"
"34509524","Identifying modifiable factors that could arrest progression to type 2 diabetes: A cluster analysis of Australian adults","Ryan JC, Barnes M, Cox DN.","Prev Med. 2021 Dec;153:106796. doi: 10.1016/j.ypmed.2021.106796. Epub 2021 Sep 10.","Ryan JC","Prev Med","2021","2021/09/12","","","10.1016/j.ypmed.2021.106796"
"34253877","Hepatic Vps33b deficiency aggravates cholic acid-induced cholestatic liver injury in male mice","Fu KL, Chen P, Zhou YY, Jiang YM, Gao Y, Zhang HZ, Guan LH, Wang CH, Liu JL, Huang M, Bi HC.","Acta Pharmacol Sin. 2022 Apr;43(4):933-940. doi: 10.1038/s41401-021-00723-3. Epub 2021 Jul 12.","Fu KL","Acta Pharmacol Sin","2022","2021/07/13","PMC8975861","","10.1038/s41401-021-00723-3"
"34231706","Combination of Dendrobium Mixture and Metformin Curbs the Development and Progression of Diabetic Cardiomyopathy by Targeting the lncRNA NEAT1","Qin W, Zhao X, Tai J, Qin G, Yu S.","Clinics (Sao Paulo). 2021 Jul 5;76:e2669. doi: 10.6061/clinics/2021/e2669. eCollection 2021.","Qin W","Clinics (Sao Paulo)","2021","2021/07/07","PMC8240788","","10.6061/clinics/2021/e2669"
"34167027","Loss of Selenov predisposes mice to extra fat accumulation and attenuated energy expenditure","Chen LL, Huang JQ, Wu YY, Chen LB, Li SP, Zhang X, Wu S, Ren FZ, Lei XG.","Redox Biol. 2021 Sep;45:102048. doi: 10.1016/j.redox.2021.102048. Epub 2021 Jun 17.","Chen LL","Redox Biol","2021","2021/06/24","PMC8227834","","10.1016/j.redox.2021.102048"
"33965560","""We really need this"": Trauma-informed yoga for Veteran women with a history of military sexual trauma","Braun TD, Uebelacker LA, Ward M, Holzhauer CG, McCallister K, Abrantes A.","Complement Ther Med. 2021 Jun;59:102729. doi: 10.1016/j.ctim.2021.102729. Epub 2021 May 6.","Braun TD","Complement Ther Med","2021","2021/05/09","PMC8493766","NIHMS1715474","10.1016/j.ctim.2021.102729"
"33836708","Targeting human milk fortification to improve very preterm infant growth and brain development: study protocol for Nourish, a single-center randomized, controlled clinical trial","Belfort MB, Woodward LJ, Cherkerzian S, Pepin H, Ellard D, Steele T, Fusch C, Grant PE, Inder TE.","BMC Pediatr. 2021 Apr 9;21(1):167. doi: 10.1186/s12887-021-02635-x.","Belfort MB","BMC Pediatr","2021","2021/04/10","PMC8033746","","10.1186/s12887-021-02635-x"
"33790119","[VNUT Is a Therapeutic Target for Type 2 Diabetes and NASH]","Hasuzawa N, Tatsushima K, Tokubuchi R, Kabashima M, Nomura M.","Yakugaku Zasshi. 2021;141(4):517-526. doi: 10.1248/yakushi.20-00204-4.","Hasuzawa N","Yakugaku Zasshi","2021","2021/04/01","","","10.1248/yakushi.20-00204-4"
"33729024","Identifying Barriers to and Facilitators of Using a Mobile Fruit and Vegetable Market Intervention Delivered to Low-Income Housing Sites: A Concept Mapping Study","Dulin A, Mealy R, Whittaker S, Cardel M, Wang J, Risica PM, Gans K.","Health Educ Behav. 2022 Feb;49(1):159-168. doi: 10.1177/1090198121998287. Epub 2021 Mar 17.","Dulin A","Health Educ Behav","2022","2021/03/17","PMC8446086","NIHMS1689822","10.1177/1090198121998287"
"33525320","Poor Mental Health Is Related to Excess Weight via Lifestyle: A Cross-Sectional Gender- and Age-Dependent Mediation Analysis","Michels N.","Nutrients. 2021 Jan 28;13(2):406. doi: 10.3390/nu13020406.","Michels N","Nutrients","2021","2021/02/02","PMC7912087","","10.3390/nu13020406"
"33519931","Mercury, Lead, and Cadmium in the Muscles of Five Fish Species from the Mechraâ-Hammadi Dam in Morocco and Health Risks for Their Consumers","Mahjoub M, Fadlaoui S, El Maadoudi M, Smiri Y.","J Toxicol. 2021 Jan 12;2021:8865869. doi: 10.1155/2021/8865869. eCollection 2021.","Mahjoub M","J Toxicol","2021","2021/02/01","PMC7817317","","10.1155/2021/8865869"
"33499988","The porcine respiratory microbiome: recent insights and future challenges","Pirolo M, Espinosa-Gongora C, Bogaert D, Guardabassi L.","Anim Microbiome. 2021 Jan 8;3(1):9. doi: 10.1186/s42523-020-00070-4.","Pirolo M","Anim Microbiome","2021","2021/01/27","PMC7934557","","10.1186/s42523-020-00070-4"
"33359683","ER stress-induced adipocytes secrete-aldo-keto reductase 1B7-containing exosomes that cause nonalcoholic steatohepatitis in mice","Gu H, Yang K, Shen Z, Jia K, Liu P, Pan M, Sun C.","Free Radic Biol Med. 2021 Feb 1;163:220-233. doi: 10.1016/j.freeradbiomed.2020.12.011. Epub 2020 Dec 25.","Gu H","Free Radic Biol Med","2021","2020/12/28","","","10.1016/j.freeradbiomed.2020.12.011"
"33345314","Ghrelin ameliorates nonalcoholic steatohepatitis induced by chronic low-grade inflammation via blockade of Kupffer cell M1 polarization","Yin Y, Wang Q, Qi M, Zhang C, Li Z, Zhang W.","J Cell Physiol. 2021 Jul;236(7):5121-5133. doi: 10.1002/jcp.30218. Epub 2020 Dec 21.","Yin Y","J Cell Physiol","2021","2020/12/21","PMC8026679","NIHMS1654670","10.1002/jcp.30218"
"33344451","MicroRNA-20a-5p Ameliorates Non-alcoholic Fatty Liver Disease via Inhibiting the Expression of CD36","Wang X, Ma Y, Yang LY, Zhao D.","Front Cell Dev Biol. 2020 Dec 3;8:596329. doi: 10.3389/fcell.2020.596329. eCollection 2020.","Wang X","Front Cell Dev Biol","2020","2020/12/21","PMC7744458","","10.3389/fcell.2020.596329"
"33283643","Combination treatment with tenapanor and sevelamer synergistically reduces urinary phosphorus excretion in rats","King AJ, Kohler J, Fung C, Jiang Z, Quach A, Kumaraswamy P, Chertow GM, Rosenbaum DP.","Am J Physiol Renal Physiol. 2021 Jan 1;320(1):F133-F144. doi: 10.1152/ajprenal.00137.2020. Epub 2020 Dec 7.","King AJ","Am J Physiol Renal Physiol","2021","2020/12/07","","","10.1152/ajprenal.00137.2020"
"33219121","Functional redundancy of type I and type II receptors in the regulation of skeletal muscle growth by myostatin and activin A","Lee SJ, Lehar A, Liu Y, Ly CH, Pham QM, Michaud M, Rydzik R, Youngstrom DW, Shen MM, Kaartinen V, Germain-Lee EL, Rando TA.","Proc Natl Acad Sci U S A. 2020 Dec 8;117(49):30907-30917. doi: 10.1073/pnas.2019263117. Epub 2020 Nov 20.","Lee SJ","Proc Natl Acad Sci U S A","2020","2020/11/21","PMC7733802","","10.1073/pnas.2019263117"
"33058500","Polydatin inhibits ZEB1-invoked epithelial-mesenchymal transition in fructose-induced liver fibrosis","Zhao X, Yang Y, Yu H, Wu W, Sun Y, Pan Y, Kong L.","J Cell Mol Med. 2020 Nov;24(22):13208-13222. doi: 10.1111/jcmm.15933. Epub 2020 Oct 15.","Zhao X","J Cell Mol Med","2020","2020/10/15","PMC7701525","","10.1111/jcmm.15933"
"32980698","Retinoic acid signalling in fibro/adipogenic progenitors robustly enhances muscle regeneration","Zhao L, Son JS, Wang B, Tian Q, Chen Y, Liu X, de Avila JM, Zhu MJ, Du M.","EBioMedicine. 2020 Oct;60:103020. doi: 10.1016/j.ebiom.2020.103020. Epub 2020 Sep 24.","Zhao L","EBioMedicine","2020","2020/09/27","PMC7519288","","10.1016/j.ebiom.2020.103020"
